platform,pincode,city,date_ist,run_id,status,sku_count,price_seen
amazon-fresh,203202,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,203203,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,203207,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,203209,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,212652,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226001,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,292
amazon-fresh,226002,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,1024
amazon-fresh,226003,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1024
amazon-fresh,226004,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1024
amazon-fresh,226005,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,1024
amazon-fresh,226006,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1205
amazon-fresh,226007,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1205
amazon-fresh,226008,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226009,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,3,1024
amazon-fresh,226010,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1205
amazon-fresh,226011,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,8,1024
amazon-fresh,226012,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1024
amazon-fresh,226013,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,6,1205
amazon-fresh,226014,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,1024
amazon-fresh,226015,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1205
amazon-fresh,226016,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1205
amazon-fresh,226017,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1024
amazon-fresh,226018,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,3,1024
amazon-fresh,226019,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,6,1205
amazon-fresh,226020,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1205
amazon-fresh,226021,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,6,1205
amazon-fresh,226022,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1205
amazon-fresh,226023,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1024
amazon-fresh,226024,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1205
amazon-fresh,226025,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,3,1024
amazon-fresh,226026,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,6,1205
amazon-fresh,226027,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,292
amazon-fresh,226028,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,6,1205
amazon-fresh,226029,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,7,1024
amazon-fresh,226030,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226031,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,6,1205
amazon-fresh,226101,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226102,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226103,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226104,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226201,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,6,1205
amazon-fresh,226202,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,price_captured,5,1205
amazon-fresh,226203,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226301,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226302,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226303,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226401,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,226501,Lucknow,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302001,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,5,1024
amazon-fresh,302002,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,5,1024
amazon-fresh,302003,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,1024
amazon-fresh,302004,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,6,1024
amazon-fresh,302005,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,1024
amazon-fresh,302006,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,6,1024
amazon-fresh,302012,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,1,1024
amazon-fresh,302013,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,5,1024
amazon-fresh,302015,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,1024
amazon-fresh,302016,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,5,1024
amazon-fresh,302017,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,1024
amazon-fresh,302018,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,1024
amazon-fresh,302019,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,2,1024
amazon-fresh,302020,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,1,292
amazon-fresh,302021,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,1,1024
amazon-fresh,302022,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302026,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,4,1545
amazon-fresh,302027,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302028,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302029,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302031,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302033,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,5,1545
amazon-fresh,302034,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,4,1545
amazon-fresh,302036,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302037,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302038,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302039,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,5,1024
amazon-fresh,302040,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,price_captured,4,1545
amazon-fresh,302041,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302042,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302043,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302044,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302045,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,302046,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303001,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303002,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303003,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303005,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303006,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303007,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303008,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303009,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303012,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303102,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303103,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303104,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303105,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303106,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303107,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303108,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303109,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303110,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,303119,Jaipur,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
