run_id,date_ist,platform,brand,category,canonical,city,pincode,store_id,pack,vol_ml,per_litre,mrp,sale,discount_pct,in_stock,rank,is_ad
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Patanjali,mustard oil,patanjali-patanjali-kachi-ghani-pure-mustard-oil-5l,Nagpur,440001,42486,5 l,5000,220,1100,1100,0,1,9,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-plus-soya-health-refined-soyabean-oil-840ml,Nagpur,440001,42486,840 g,917.03,161.39,170,148,12.9,1,10,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-sunlite-refined-sunflower-oil-800ml,Nagpur,440001,42486,800 g,873.36,196.94,205,172,16.1,1,11,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Dhara,mustard oil,dhara-dhara-lite-n-fine-refined-soyabean-oil-1l,Nagpur,440001,42486,1 l,1000,171,215,171,20.5,1,12,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,mustard oil,saffola-saffola-active-rice-bran-soyabean-blended-cooking-oil-930ml,Nagpur,440001,42486,930 ml,930,172.04,208,160,23.1,1,13,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gemini,mustard oil,gemini-gemini-refined-sunflower-oil-800ml,Nagpur,440001,42486,800 g,873.36,199.23,220,174,20.9,1,14,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gemini,mustard oil,gemini-gemini-refined-groundnut-oil-870ml,Nagpur,440001,42486,870 g,949.78,198.99,265,189,28.7,1,15,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-sunlite-refined-sunflower-oil-4.35l,Nagpur,440001,42486,4.35 kg,4748.91,197.73,1105,939,15,1,3,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Dhara,sunflower oil,dhara-dhara-health-refined-sunflower-oil-1l,Nagpur,440001,42486,1 l,1000,196,225,196,12.9,1,4,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-sunlite-refined-sunflower-oil-1.74l,Nagpur,440001,42486,1.74 kg,1899.56,199.52,425,379,10.8,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,sunflower oil,saffola-saffola-total-heart-pro-rice-bran-sunflower-blended-cooking-oil-5l,Nagpur,440001,42486,5 l,5000,232.2,1400,1161,17.1,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,sunflower oil,saffola-saffola-gold-sunflower-rice-bran-refined-blended-cooking-oil-1.82l,Nagpur,440001,42486,1.82 kg,1986.9,203.33,495,404,18.4,1,7,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gemini,sunflower oil,gemini-gemini-refined-sunflower-oil-4.2l,Nagpur,440001,42486,4.2 kg,4585.15,206.32,1240,946,23.7,1,8,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gulab,sunflower oil,gulab-gulab-refined-sunflower-oil-870ml,Nagpur,440001,42486,870 g,949.78,182.15,251,173,31.1,1,9,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Natureland,sunflower oil,natureland-natureland-organics-organic-sunflower-oil-1l,Nagpur,440001,42486,1 l,1000,289,425,289,32,1,10,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Emami,sunflower oil,emami-emami-healthy-tasty-refined-sunflower-oil-780ml,Nagpur,440001,42486,780 g,851.53,194.94,170,166,2.4,1,11,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-superlite-advanced-sunflower-oil-2.55l,Nagpur,440001,42486,2.55 kg,2783.84,241.03,699,671,4,1,12,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-superlite-advanced-sunflower-oil-850ml,Nagpur,440001,42486,850 g,927.95,244.63,235,227,3.4,1,13,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-refined-sunflower-oil-2-x-850ml,Nagpur,440001,42486,850 ml,850,477.65,410,406,1,1,14,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-lite-blended-cooking-oil-850ml,Nagpur,440001,42486,850 g,927.95,206.91,200,192,4,1,15,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gulab,sunflower oil,gulab-gulab-refined-sunflower-oil-4.35l,Nagpur,440001,42486,4.35 kg,4748.91,189.1,1008,898,10.9,1,16,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Borges,canola oil,borges-borges-refined-canola-oil-1l,Nagpur,440001,42486,1 l,1000,295,620,295,52.4,1,1,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,rice bran oil,fortune-fortune-rice-bran-oil-870ml,Nagpur,440001,42486,870 g,949.78,181.09,219,172,21.5,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,groundnut oil,fortune-fortune-filtered-groundnut-oil-870ml,Nagpur,440001,42486,870 g,949.78,207.42,250,197,21.2,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Dhara,groundnut oil,dhara-dhara-filtered-groundnut-oil-1l,Nagpur,440001,42486,1 l,1000,224,250,224,10.4,1,8,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gemini,groundnut oil,gemini-gemini-filtered-groundnut-oil-870ml,Nagpur,440001,42486,870 g,949.78,205.31,265,195,26.4,1,10,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Emami,rice bran oil,emami-emami-healthy-tasty-physically-refined-rice-bran-oil-730ml,Nagpur,440001,42486,730 g,796.94,175.67,165,140,15.2,1,1,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Dhara,rice bran oil,dhara-dhara-life-refined-rice-bran-oil-1l,Nagpur,440001,42486,1 l,1000,185,215,185,14,1,3,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,rice bran oil,fortune-fortune-rice-bran-oil-4.35l,Nagpur,440001,42486,4.35 kg,4748.91,182.15,1149,865,24.7,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,sunflower oil,saffola-saffola-gold-sunflower-rice-bran-refined-blended-cooking-oil-1l,Nagpur,440001,42486,1 l,1000,207,240,207,13.8,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,soyabean oil,saffola-saffola-active-rice-bran-soyabean-blended-cooking-oil-4.25l,Nagpur,440001,42486,4.25 kg,4639.74,183.2,1040,850,18.3,1,7,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gemini,rice bran oil,gemini-gemini-rice-bran-oil-870ml,Nagpur,440001,42486,870 g,949.78,177.94,200,169,15.5,1,8,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,sunflower oil,saffola-saffola-total-heart-pro-rice-bran-sunflower-blended-cooking-oil-1l,Nagpur,440001,42486,1 l,1000,234,260,234,10,1,10,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Tata,rice bran oil,tata-tata-simply-better-cold-pressed-avocado-oil-1l,Nagpur,440001,42486,1 l,1000,1207,1350,1207,10.6,1,14,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,sunflower oil,saffola-saffola-gold-sunflower-rice-bran-refined-blended-cooking-oil-15l,Nagpur,440001,42486,15 l,15000,214.33,3400,3215,5.4,1,15,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,sunflower oil,saffola-saffola-sunflower-and-rice-bran-blended-cooking-oil-free-1l,Nagpur,440001,42486,1 l,1000,1225,1320,1225,7.2,0,16,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,rice bran oil,saffola-saffola-tasty-refined-rice-bran-corn-blended-cooking-oil-900ml,Nagpur,440001,42486,900 ml,900,180,189,162,14.3,0,17,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Emami,soyabean oil,emami-emami-healthy-tasty-refined-soyabean-oil-730ml,Nagpur,440001,42486,730 g,796.94,181.95,155,145,6.5,1,3,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Nature Fresh,soyabean oil,nature-fresh-nature-fresh-refined-soyabean-oil-750ml,Nagpur,440001,42486,750 g,818.78,178.31,154,146,5.2,1,4,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gulab,soyabean oil,gulab-gulab-refined-soyabean-oil-870ml,Nagpur,440001,42486,870 g,949.78,166.35,211,158,25.1,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gulab,soyabean oil,gulab-gulab-refined-soyabean-oil-13l,Nagpur,440001,42486,13 kg,14192.14,164.81,3055,2339,23.4,1,8,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gemini,soyabean oil,gemini-gemini-refined-soyabean-oil-840ml,Nagpur,440001,42486,840 g,917.03,171.2,206,157,23.8,0,9,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-extra-virgin-olive-oil-1l,Visakhapatnam,530001,35960,1 l,1000,1165,1999,1165,41.7,1,1,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-pure-olive-oil-100ml,Visakhapatnam,530001,35960,100 ml,100,2060,225,206,8.4,1,2,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-extra-virgin-olive-oil-250ml,Visakhapatnam,530001,35960,250 ml,250,1396,599,349,41.7,1,3,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Borges,olive oil,borges-borges-cold-pressed-extra-virgin-olive-oil-250ml,Visakhapatnam,530001,35960,250 ml,250,1420,750,355,52.7,1,4,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-pure-olive-oil-1l,Visakhapatnam,530001,35960,1 l,1000,1401,1769,1401,20.8,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Oleev,rice bran oil,oleev-oleev-active-olive-rice-bran-multisource-blended-cooking-oil-5l,Visakhapatnam,530001,35960,5 l,5000,272,1499,1360,9.3,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Tata,olive oil,tata-tata-simply-better-extra-virgin-olive-oil-1l,Visakhapatnam,530001,35960,1 l,1000,1252,1449,1252,13.6,1,7,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Borges,olive oil,borges-borges-cold-pressed-extra-virgin-olive-oil-500ml,Visakhapatnam,530001,35960,500 ml,500,1164,1350,582,56.9,1,8,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Borges,olive oil,borges-borges-extra-light-olive-oil-for-indian-cooking-500ml,Visakhapatnam,530001,35960,500 ml,500,1136,1300,568,56.3,1,9,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Oleev,olive oil,oleev-oleev-kitchen-pomace-olive-oil-1l,Visakhapatnam,530001,35960,1 l,1000,407,1200,407,66.1,1,10,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Oleev,rice bran oil,oleev-oleev-active-olive-rice-bran-multisource-blended-cooking-oil-1l,Visakhapatnam,530001,35960,1 l,1000,268,275,268,2.5,1,11,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-virgin-olive-oil-500ml,Visakhapatnam,530001,35960,500 ml,500,1220,1499,610,59.3,1,12,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-multi-purpose-pure-olive-oil-250ml,Visakhapatnam,530001,35960,250 ml,250,1728,475,432,9.1,1,13,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-pomace-olive-oil-500ml,Visakhapatnam,530001,35960,500 ml,500,830,700,415,40.7,1,14,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Borges,olive oil,borges-borges-coldpressed-extra-virgin-olive-oil-1l,Visakhapatnam,530001,35960,1 l,1000,1149,2300,1149,50,1,15,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Oleev,olive oil,oleev-oleev-kitchen-extra-light-olive-oil-2l,Visakhapatnam,530001,35960,2 l,2000,1007,4700,2014,57.1,1,16,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-extra-light-olive-oil-2l,Visakhapatnam,530001,35960,2 l,2000,1029.5,3499,2059,41.2,1,17,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Leonardo,olive oil,leonardo-leonardo-pomace-olive-oil-5l,Visakhapatnam,530001,35960,5 l,5000,435,4750,2175,54.2,1,18,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gulab,mustard oil,gulab-gulab-kachi-ghani-cold-pressed-mustard-oil-1l,Visakhapatnam,530001,35960,1 l,1000,201,299,201,32.8,1,1,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Freedom,mustard oil,freedom-freedom-kachi-ghani-mustard-oil-1l,Visakhapatnam,530001,35960,1 l,1000,188,249,188,24.5,1,2,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-premium-kachi-ghani-pure-mustard-oil-910ml,Visakhapatnam,530001,35960,910 g,993.45,206.35,240,205,14.6,1,3,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Tata,mustard oil,tata-tata-simply-better-100-pure-cold-pressed-mustard-oil-sarso-oil-1l,Visakhapatnam,530001,35960,1 l,1000,289,350,289,17.4,1,4,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Natureland,mustard oil,natureland-natureland-organics-cold-pressed-mustard-oil-1l,Visakhapatnam,530001,35960,1 l,1000,239,375,239,36.3,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Idhayam,mustard oil,idhayam-idhayam-hardil-kachi-ghani-mustard-oil-1l,Visakhapatnam,530001,35960,1 l,1000,231,262,231,11.8,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gulab,mustard oil,gulab-gulab-premium-cold-pressed-mustard-oil-1l,Visakhapatnam,530001,35960,1 l,1000,207,350,207,40.9,0,7,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Freedom,mustard oil,freedom-freedom-refined-sunflower-oil-1l,Visakhapatnam,530001,35960,1 l,1000,177,215,177,17.7,1,8,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Freedom,mustard oil,freedom-freedom-refined-rice-bran-oil-1l,Visakhapatnam,530001,35960,1 l,1000,170,210,170,19,1,9,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Freedom,mustard oil,freedom-freedom-refined-sunflower-oil-5l,Visakhapatnam,530001,35960,5 l,5000,182.4,1100,912,17.1,1,11,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,mustard oil,saffola-saffola-active-rice-bran-soyabean-blended-cooking-oil-930ml,Visakhapatnam,530001,35960,930 ml,930,178.49,208,166,20.2,1,12,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,mustard oil,saffola-saffola-gold-sunflower-rice-bran-refined-blended-cooking-oil-1l,Visakhapatnam,530001,35960,1 l,1000,203,240,203,15.4,1,13,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,mustard oil,saffola-saffola-tasty-refined-rice-bran-corn-blended-cooking-oil-900ml,Visakhapatnam,530001,35960,900 ml,900,187.78,189,169,10.6,1,14,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-refined-sunflower-oil-840ml,Visakhapatnam,530001,35960,840 g,917.03,175.57,190,161,15.3,1,3,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Freedom,sunflower oil,freedom-freedom-refined-sunflower-oil-2l,Visakhapatnam,530001,35960,2 l,2000,183,480,366,23.8,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-superlite-advanced-sunflower-oil-850ml,Visakhapatnam,530001,35960,850 g,927.95,275.88,265,256,3.4,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-superlite-advanced-sunflower-oil-2.55l,Visakhapatnam,530001,35960,2.55 kg,2783.84,232.05,699,646,7.6,1,7,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-refined-sunflower-oil-2-x-850ml,Visakhapatnam,530001,35960,850 ml,850,536.47,460,456,0.9,1,8,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-sunlight-refined-sunflower-oil-4.55l,Visakhapatnam,530001,35960,4.55 kg,4967.25,178.57,1020,887,13,1,9,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,sunflower oil,saffola-saffola-gold-sunflower-rice-bran-refined-blended-cooking-oil-1.82l,Visakhapatnam,530001,35960,1.82 kg,1986.9,189.74,465,377,18.9,1,10,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Natureland,sunflower oil,natureland-natureland-organics-organic-sunflower-oil-1l,Visakhapatnam,530001,35960,1 l,1000,309,425,309,27.3,1,11,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-sunlite-refined-sunflower-oil-1.74l,Visakhapatnam,530001,35960,1.74 kg,1899.56,185.83,425,353,16.9,1,12,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-lite-blended-cooking-oil-850ml,Visakhapatnam,530001,35960,850 g,927.95,232.77,225,216,4,1,13,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,sunflower oil,saffola-saffola-total-heart-pro-rice-bran-sunflower-blended-cooking-oil-5l,Visakhapatnam,530001,35960,5 l,5000,232.2,1400,1161,17.1,1,14,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-heart-rice-bran-sunflower-blended-cooking-oil-1l,Visakhapatnam,530001,35960,1 l,1000,168,175,168,4,1,15,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Freedom,groundnut oil,freedom-freedom-groundnut-oil-1l,Visakhapatnam,530001,35960,1 l,1000,185,230,185,19.6,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,soyabean oil,fortune-fortune-soya-health-refined-soyabean-oil-750ml,Visakhapatnam,530001,35960,750 g,818.78,183.2,170,150,11.8,1,12,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,rice bran oil,fortune-fortune-rice-bran-oil-870ml,Visakhapatnam,530001,35960,870 g,949.78,176.88,209,168,19.6,1,1,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,sunflower oil,saffola-saffola-total-heart-pro-rice-bran-sunflower-blended-cooking-oil-1l,Visakhapatnam,530001,35960,1 l,1000,234,260,234,10,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,soyabean oil,saffola-saffola-active-rice-bran-soyabean-blended-cooking-oil-4.25l,Visakhapatnam,530001,35960,4.25 kg,4639.74,183.85,1040,853,18,1,7,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,rice bran oil,fortune-fortune-rice-bran-oil-4.35l,Visakhapatnam,530001,35960,4.35 kg,4748.91,191.83,1025,911,11.1,1,8,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,rice bran oil,saffola-saffola-tasty-refined-rice-bran-corn-blended-cooking-oil-4.1l,Visakhapatnam,530001,35960,4.1 kg,4475.98,199.29,950,892,6.1,1,11,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gulab,groundnut oil,gulab-gulab-premium-cold-pressed-groundnut-oil-5l,Visakhapatnam,530001,35960,5 l,5000,267.8,2050,1339,34.7,1,1,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Tata,groundnut oil,tata-tata-simply-better-100-pure-cold-pressed-groundnut-oil-peanut-oil-1l,Visakhapatnam,530001,35960,1 l,1000,415,500,415,17,1,3,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Natureland,groundnut oil,natureland-natureland-organics-organic-groundnut-oil-1l,Visakhapatnam,530001,35960,1 l,1000,326,495,326,34.1,1,4,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,groundnut oil,fortune-fortune-filtered-groundnut-oil-870ml,Visakhapatnam,530001,35960,870 g,949.78,198.99,250,189,24.4,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Saffola,groundnut oil,saffola-saffola-cold-pressed-groundnut-oil-1l,Visakhapatnam,530001,35960,1 l,1000,392,450,392,12.9,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Oleev,blended oil,oleev-oleev-smart-multisource-blended-cooking-oil-850ml,Visakhapatnam,530001,35960,850 g,927.95,202.6,195,188,3.6,1,1,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,blended oil,fortune-fortune-xpert-pro-sugar-conscious-blended-cooking-oil-1l,Visakhapatnam,530001,35960,1 l,1000,183,220,183,16.8,1,11,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,blended oil,fortune-fortune-xpert-pro-immunity-blended-cooking-oil-5l,Visakhapatnam,530001,35960,5 l,5000,183.2,950,916,3.6,1,14,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Oleev,rice bran oil,oleev-oleev-active-olive-rice-bran-multisource-blended-cooking-oil-5l,Vadodara,390007,41873,5 l,5000,272,1499,1360,9.3,1,1,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-multi-purpose-pure-olive-oil-250ml,Vadodara,390007,41873,250 ml,250,1728,475,432,9.1,1,2,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-pure-olive-oil-100ml,Vadodara,390007,41873,100 ml,100,2060,225,206,8.4,1,3,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-extra-virgin-olive-oil-250ml,Vadodara,390007,41873,250 ml,250,1404,599,351,41.4,1,4,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Oleev,rice bran oil,oleev-oleev-active-olive-rice-bran-multisource-blended-cooking-oil-1l,Vadodara,390007,41873,1 l,1000,268,275,268,2.5,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-virgin-olive-oil-250ml,Vadodara,390007,41873,250 ml,250,1224,749,306,59.1,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-extra-virgin-olive-oil-1l,Vadodara,390007,41873,1 l,1000,1165,1999,1165,41.7,1,7,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-pure-olive-oil-200ml,Vadodara,390007,41873,200 ml,200,1860,399,372,6.8,1,8,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Oleev,olive oil,oleev-oleev-kitchen-pomace-olive-oil-1l,Vadodara,390007,41873,1 l,1000,409,1200,409,65.9,1,9,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Borges,olive oil,borges-borges-cold-pressed-extra-virgin-olive-oil-250ml,Vadodara,390007,41873,250 ml,250,1420,750,355,52.7,1,10,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Borges,olive oil,borges-borges-extra-light-olive-oil-for-indian-cooking-500ml,Vadodara,390007,41873,500 ml,500,1134,1300,567,56.4,1,11,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Borges,olive oil,borges-borges-extra-light-olive-oil-for-indian-cooking-2l,Vadodara,390007,41873,2 l,2000,999.5,4200,1999,52.4,1,12,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-light-olive-oil-500ml,Vadodara,390007,41873,500 ml,500,1176,1250,588,53,1,13,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Borges,olive oil,borges-borges-classic-pure-olive-oil-250ml,Vadodara,390007,41873,250 ml,250,1260,700,315,55,1,14,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-pomace-olive-oil-500ml,Vadodara,390007,41873,500 ml,500,830,700,415,40.7,1,15,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Tata,olive oil,tata-tata-simply-better-extra-virgin-olive-oil-1l,Vadodara,390007,41873,1 l,1000,1252,1449,1252,13.6,1,16,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Borges,olive oil,borges-borges-cold-pressed-extra-virgin-olive-oil-500ml,Vadodara,390007,41873,500 ml,500,1164,1350,582,56.9,1,17,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-extra-light-olive-oil-1l,Vadodara,390007,41873,1 l,1000,1057,1899,1057,44.3,1,18,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-virgin-olive-oil-500ml,Vadodara,390007,41873,500 ml,500,1220,1499,610,59.3,1,19,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-pure-olive-oil-1l,Vadodara,390007,41873,1 l,1000,1401,1769,1401,20.8,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gulab,mustard oil,gulab-gulab-kachi-ghani-cold-pressed-mustard-oil-1l,Vadodara,390007,41873,1 l,1000,201,299,201,32.8,1,1,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-premium-kachi-ghani-pure-mustard-oil-910ml,Vadodara,390007,41873,910 g,993.45,205.35,250,204,18.4,1,2,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Patanjali,mustard oil,patanjali-patanjali-mustard-oil-1l,Vadodara,390007,41873,1 l,1000,220,220,220,0,1,4,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gulab,mustard oil,gulab-gulab-premium-cold-pressed-mustard-oil-1l,Vadodara,390007,41873,1 l,1000,207,350,207,40.9,1,5,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Gulab,mustard oil,gulab-gulab-kachi-ghani-mustard-oil-1l,Vadodara,390007,41873,1 l,1000,183,241,183,24.1,1,6,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Tata,mustard oil,tata-tata-simply-better-100-pure-cold-pressed-mustard-oil-sarso-oil-1l,Vadodara,390007,41873,1 l,1000,289,350,289,17.4,1,7,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Natureland,mustard oil,natureland-natureland-organics-cold-pressed-mustard-oil-1l,Vadodara,390007,41873,1 l,1000,239,375,239,36.3,1,8,0
blinkit-2026-06-30-1782769919066,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-premium-kachi-ghani-pure-mustard-oil-4.55l,Vadodara,390007,41873,4.55 kg,4967.25,210.78,1225,1047,14.5,1,9,0
